order_id,service_category,delivery_type,origin_node_type,origin_node_name,origin_operator,dest_node_type,final_carrier,num_ops,num_processes,num_legs,num_transfers,has_crossdocking,has_first_mile,num_operators,total_span_hours,picking_window_hours,total_process_time_mins,complexity_score,short_picking_window,anomalous_span,complex_route,seller_origin,span_ratio
FOFCL000028412052,MESON,COLLECT,STORE,FALABELLA LOS ÃNGELES,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000027995876,DATE_RANGE,HOME_DELIVERY,SELLER,MACHINE TOY DIGITAL CLGSC-SC80413455A4DC5,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000027996179,DATE_RANGE,HOME_DELIVERY,SELLER,WATER. CLGSC-SCFFFFA0441303F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028452275,MESON,COLLECT,STORE,FALABELLA PARQUE ARAUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000027996045,MESON,COLLECT,SELLER,COMERCIALIZADORA ELVIRENGSC-SCC0BE9EC4A6879,SELLER,PICKUP_POINT,CHILEXPRESS,10,5,5,4,True,True,3,50.17,1.0,720,125,True,False,True,True,1.9296153846153847
FOFCL000027995748,DATE_RANGE,HOME_DELIVERY,SELLER,WATER. CLGSC-SCFFFFA0441303F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028433970,MESON,COLLECT,STORE,FALABELLA CONCEPCIÃ“N,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000027996182,DATE_RANGE,HOME_DELIVERY,SELLER,HOME-NEAT CLGSC-SC93BFAE2CACF6D,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028439636,MESON,COLLECT,STORE,FALABELLA CHILLÃN II,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000027996610,REGULAR,HOME_DELIVERY,SELLER,VYS SPAGSC-SC014AE13C74BC9,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,122.02,1.0,210,70,True,True,False,True,3.5888235294117647
FOFCL000028413372,MESON,COLLECT,STORE,FALABELLA RANCAGUA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028417752,MESON,COLLECT,STORE,FALABELLA COSTANERA CENTER,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028158737,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,STORE,SODIMAC,6,3,3,2,True,True,2,36.17,16.5,390,60,False,False,False,False,1.3911538461538462
FOFCL000028419684,MESON,COLLECT,STORE,FALABELLA LOS DOMINICOS,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028098824,DATE_RANGE,HOME_DELIVERY,SELLER,TRUSTMOBILEGSC-SC85E11F5029A76,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,225.02,70.0,9960,35,False,False,False,True,0.7576430976430977
FOFCL000028455936,MESON,COLLECT,STORE,FALABELLA ARAUCO MAIPÃš,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000027996391,DATE_RANGE,HOME_DELIVERY,SELLER,MACHINE TOY DIGITAL CLGSC-SC80413455A4DC5,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028440811,MESON,COLLECT,STORE,FALABELLA PUENTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,11.0,1.0,60,5,True,False,False,False,0.4230769230769231
FOFCL000027996673,MESON,COLLECT,SELLER,BUBBA BAGSGSC-SC58F9D5558343A,SELLER,PICKUP_POINT,HOME DELIVERY CORP,8,4,4,3,True,True,1,51.0,1.0,420,100,True,False,True,True,1.9615384615384615
FOFCL000027996958,DATE_RANGE,HOME_DELIVERY,SELLER,CONEXIONES RENOVADAS CLGSC-SC95603C485BE42,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,81.02,70.0,4200,35,False,False,False,True,0.27279461279461276
FOFCL000027996988,DATE_RANGE,HOME_DELIVERY,SELLER,MOBILE REFRESHGSC-SC169045D730834,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,225.02,70.0,9960,35,False,False,False,True,0.7576430976430977
FOFCL000027996935,REGULAR,HOME_DELIVERY,SELLER,J&FGSC-SCCF6C464EA1789,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,1.0,300,70,True,False,False,True,0.7647058823529411
FOFCL000027996992,DATE_RANGE,HOME_DELIVERY,SELLER,TRUSTMOBILEGSC-SC85E11F5029A76,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,225.02,70.0,9960,35,False,False,False,True,0.7576430976430977
FOFCL000027996702,DATE_RANGE,HOME_DELIVERY,SELLER,MÃS VENDIDO CLGSC-SC75F849C3CF033,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,94.0,17160,35,False,False,False,True,1.3232996632996632
FOFCL000027996914,DATE_RANGE,HOME_DELIVERY,SELLER,VKCHAMPION CLGSC-SC63D61D471F12A,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000027996896,DATE_RANGE,HOME_DELIVERY,SELLER,WATER. CLGSC-SCFFFFA0441303F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028409705,REGULAR,HOME_DELIVERY,WAREHOUSE,LOF1-FBY-9006,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,2,33.17,27.0,450,25,False,False,False,False,0.9755882352941176
FOFCL000027997603,DATE_RANGE,HOME_DELIVERY,SELLER,TECHHOME CLGSC-SC2293EA241B932,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028358580,REGULAR,HOME_DELIVERY,SELLER,TODO PARA EL HOGARGSC-SCDD1827F6A2A74,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,1.0,300,70,True,False,False,True,0.7647058823529411
FOFCL000027997171,DATE_RANGE,HOME_DELIVERY,SELLER,HOME-NEAT CLGSC-SC93BFAE2CACF6D,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000027997705,DATE_RANGE,HOME_DELIVERY,SELLER,YUEMING CLGSC-SC5002CF4AACC66,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,94.0,17160,35,False,False,False,True,1.3232996632996632
FOFCL000027997582,MESON,COLLECT,SELLER,BRICGSC-SC6FAA293C79CC8,SELLER,PICKUP_POINT,BLUEEXPRESS,6,3,3,2,True,True,2,50.5,6.0,720,70,False,False,False,True,1.9423076923076923
FOFCL000027997599,REGULAR,HOME_DELIVERY,SELLER,MEXX MUEBLESGSC-SC619775C396272,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,193.5,120.0,4470,65,False,True,False,True,5.6911764705882355
FOFCL000028464478,MESON,COLLECT,STORE,FALABELLA LOS DOMINICOS,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028418435,MESON,COLLECT,STORE,FALABELLA ARICA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028464791,MESON,COLLECT,STORE,FALABELLA PLAZA VESPUCIO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028394067,REGULAR,HOME_DELIVERY,SELLER,LIPPIGSC-SCE362255310206,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,25.17,1.0,240,35,True,False,False,True,0.7402941176470589
FOFCL000028419973,MESON,COLLECT,STORE,FALABELLA LA SERENA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000027997900,DATE_RANGE,HOME_DELIVERY,SELLER,MACHINE TOY DIGITAL CLGSC-SC80413455A4DC5,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028385843,REGULAR,HOME_DELIVERY,SELLER,ADIDASGSC-SC4A3A245A2003B,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,25.17,1.0,240,35,True,False,False,True,0.7402941176470589
FOFCL000028419454,REGULAR,HOME_DELIVERY,STORE,FALABELLA PLAZA OESTE,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,40.02,8.0,300,20,False,False,False,False,1.177058823529412
FOFCL000028084847,DATE_RANGE,HOME_DELIVERY,WAREHOUSE,FALABELLA LOF3 - 9992,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,98.0,8.0,240,20,False,False,False,False,0.32996632996632996
FOFCL000027998216,DATE_RANGE,HOME_DELIVERY,SELLER,LIBERTADGSC-SC8A08C58E7F605,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000027997873,DATE_RANGE,HOME_DELIVERY,SELLER,MACHINE TOY DIGITAL CLGSC-SC80413455A4DC5,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028429930,MESON,COLLECT,STORE,FALABELLA ELECTROHOGAR,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000027998108,DATE_RANGE,HOME_DELIVERY,SELLER,WATER. CLGSC-SCFFFFA0441303F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028467979,MESON,COLLECT,STORE,FALABELLA TALCA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,14.0,2.0,120,5,True,False,False,False,0.5384615384615384
FOFCL000028446365,MESON,COLLECT,STORE,FALABELLA CONCEPCIÃ“N,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000027997959,DATE_RANGE,HOME_DELIVERY,SELLER,MÃS VENDIDO CLGSC-SC75F849C3CF033,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,94.0,17160,35,False,False,False,True,1.3232996632996632
FOFCL000028415967,MESON,COLLECT,STORE,FALABELLA LOS ÃNGELES,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028421766,MESON,COLLECT,STORE,FALABELLA PLAZA OESTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000027998350,DATE_RANGE,HOME_DELIVERY,SELLER,LIBERTADGSC-SC8A08C58E7F605,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028467571,MESON,COLLECT,STORE,FALABELLA PLAZA OESTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028470951,MESON,COLLECT,STORE,FALABELLA LA SERENA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028465486,MESON,COLLECT,STORE,FALABELLA PUENTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,11.0,1.0,60,5,True,False,False,False,0.4230769230769231
FOFCL000028469399,MESON,COLLECT,STORE,FALABELLA OSORNO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000027998354,DATE_RANGE,HOME_DELIVERY,SELLER,COOLCLUB CLGSC-SC1F96D513013BD,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000027960023,REGULAR,HOME_DELIVERY,SELLER,PIDETUPRODUCTOGSC-SCE75DAC5372CE1,SELLER,THREE_PL_HUB,BLUEEXPRESS,4,2,2,1,False,True,2,468.5,6.0,420,35,False,True,False,True,13.779411764705882
FOFCL000027998748,DATE_RANGE,HOME_DELIVERY,SELLER,TOP TRIOGSC-SC4ECDB2CF704C9,SELLER,CROSSDOCK_HUB,MAILAMERICAS,4,2,2,1,False,True,1,249.02,70.0,11400,30,False,False,False,True,0.8384511784511784
FOFCL000027998368,DATE_RANGE,HOME_DELIVERY,SELLER,TECHHOME CLGSC-SC2293EA241B932,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000027998414,DATE_RANGE,HOME_DELIVERY,SELLER,WATER. CLGSC-SCFFFFA0441303F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028465719,MESON,COLLECT,STORE,FALABELLA PLAZA EL TRÃ‰BOL,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028455834,MESON,COLLECT,STORE,FALABELLA CHILLÃN II,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028444219,MESON,COLLECT,STORE,FALABELLA PLAZA VESPUCIO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028468447,MESON,COLLECT,STORE,FALABELLA COSTANERA CENTER,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000027998656,REGULAR,HOME_DELIVERY,SELLER,HOMER DESING CHILEGSC-SCB350368E78A3A,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,74.0,8.0,630,65,False,False,False,True,2.176470588235294
FOFCL000027998857,MESON,COLLECT,SELLER,MONARCHGSC-SC0A9A92BF36E20,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,76.0,4.0,600,100,False,False,True,True,2.923076923076923
FOFCL000028406086,REGULAR,HOME_DELIVERY,STORE,FALABELLA PLAZA NORTE,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,38.18,7.0,300,20,False,False,False,False,1.1229411764705883
FOFCL000027998781,DATE_RANGE,HOME_DELIVERY,SELLER,HOME-NEAT CLGSC-SC93BFAE2CACF6D,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028445648,MESON,COLLECT,STORE,FALABELLA VALPARAÃSO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028111515,DATE_RANGE,HOME_DELIVERY,SELLER,TOP TRIOGSC-SC4ECDB2CF704C9,SELLER,CROSSDOCK_HUB,MAILAMERICAS,4,2,2,1,False,True,1,297.02,70.0,11400,30,False,False,False,True,1.00006734006734
FOFCL000028382998,MESON,COLLECT,SELLER,SILK PERFUMESGSC-SCC41C79FD6C61D,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,1.0,420,105,True,False,True,True,1.0769230769230769
FOFCL000027999148,DATE_RANGE,HOME_DELIVERY,SELLER,VKCHAMPION CLGSC-SC63D61D471F12A,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028391719,REGULAR,HOME_DELIVERY,STORE,FALABELLA MALL COPIAPÃ“,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,50.0,12.0,180,20,False,False,False,False,1.4705882352941178
FOFCL000028098482,DATE_RANGE,HOME_DELIVERY,SELLER,HOT OFFICIAL STOREGSC-SC24F00B974756F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,297.02,70.0,11400,35,False,False,False,True,1.00006734006734
FOFCL000027999506,DATE_RANGE,HOME_DELIVERY,SELLER,TRUSTMOBILEGSC-SC85E11F5029A76,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,225.02,70.0,9960,35,False,False,False,True,0.7576430976430977
FOFCL000028412792,MESON,COLLECT,STORE,FALABELLA TEMUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028414401,REGULAR,HOME_DELIVERY,SELLER,KWCHILEGSC-SCACE37F80E182F,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,1.0,300,70,True,False,False,True,0.7647058823529411
FOFCL000027999181,DATE_RANGE,HOME_DELIVERY,SELLER,TECHHOME CLGSC-SC2293EA241B932,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028424502,MESON,COLLECT,STORE,FALABELLA MALL PLAZA TOBALABA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,11.0,1.0,60,5,True,False,False,False,0.4230769230769231
FOFCL000028421638,REGULAR,HOME_DELIVERY,SELLER,BLUEDREAMERGSC-SCFFA735C9B880B,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,49.18,1.0,240,35,True,False,False,True,1.4464705882352942
FOFCL000028436702,MESON,COLLECT,STORE,FALABELLA PLAZA NORTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000027999713,DATE_RANGE,HOME_DELIVERY,SELLER,HOT OFFICIAL STOREGSC-SC24F00B974756F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028100037,DATE_RANGE,HOME_DELIVERY,SELLER,WATER. CLGSC-SCFFFFA0441303F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,297.02,70.0,11400,35,False,False,False,True,1.00006734006734
FOFCL000028463798,MESON,COLLECT,STORE,FALABELLA MALL PLAZA TOBALABA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,11.0,1.0,60,5,True,False,False,False,0.4230769230769231
FOFCL000027999880,DATE_RANGE,HOME_DELIVERY,SELLER,WATER. CLGSC-SCFFFFA0441303F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028393099,REGULAR,HOME_DELIVERY,SELLER,TEAM MAGITEK PROGSC-SC67E5997C959A9,SELLER,THREE_PL_HUB,CHILEXPRESS,4,2,2,1,False,True,2,84.5,6.0,420,35,False,False,False,True,2.485294117647059
FOFCL000028457373,MESON,COLLECT,STORE,FALABELLA TEMUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028441301,MESON,COLLECT,STORE,FALABELLA TALCA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028423972,MESON,COLLECT,STORE,FALABELLA TEMUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028000108,DATE_RANGE,HOME_DELIVERY,SELLER,MÃS VENDIDO CLGSC-SC75F849C3CF033,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,94.0,17160,35,False,False,False,True,1.3232996632996632
FOFCL000028458853,MESON,COLLECT,STORE,FALABELLA MALL CASTRO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028000442,REGULAR,HOME_DELIVERY,SELLER,GLOBAL LATIN GROUPGSC-SC873D1A2A18721,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,74.0,1.0,210,70,True,False,False,True,2.176470588235294
FOFCL000028344911,DATE_RANGE,HOME_DELIVERY,SELLER,KARCHER CHILE SPAGSC-SCA41C24EEC5A4F,SELLER,THREE_PL_HUB,CHILEXPRESS,4,2,2,1,False,True,2,132.5,6.0,600,35,False,False,False,True,0.44612794612794615
FOFCL000028408177,MESON,COLLECT,STORE,FALABELLA PLAZA VESPUCIO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028378202,MESON,COLLECT,SELLER,DINASTELLA SHOESGSC-SCA233E11AD85CD,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,1.0769230769230769
FOFCL000028115123,REGULAR,HOME_DELIVERY,SELLER,ALMOREGSC-SC41404561E3AEC,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,97.5,72.0,4470,65,False,False,False,True,2.8676470588235294
FOFCL000028000446,MESON,COLLECT,SELLER,ELLESSE CHILEGSC-SCFDAFB9C940FBC,SELLER,STORE,TOTTUS,6,3,3,2,True,True,2,28.17,8.0,780,70,False,False,False,True,1.0834615384615385
FOFCL000028425916,MESON,COLLECT,STORE,FALABELLA PUENTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,11.0,1.0,60,5,True,False,False,False,0.4230769230769231
FOFCL000028470696,MESON,COLLECT,STORE,FALABELLA PARQUE ARAUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028000067,DATE_RANGE,HOME_DELIVERY,SELLER,MÃS VENDIDO CLGSC-SC75F849C3CF033,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,94.0,17160,35,False,False,False,True,1.3232996632996632
FOFCL000028000386,MESON,COLLECT,SELLER,SCALPERSGSC-SC0893ECFEE0C47,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,52.0,6.0,720,100,False,False,True,True,2.0
FOFCL000028416925,REGULAR,HOME_DELIVERY,SELLER,BESTMARTGSC-SC8CF029BB28525,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,1.0,300,70,True,False,False,True,0.7647058823529411
FOFCL000028458459,MESON,COLLECT,STORE,FALABELLA QUILPUÃ‰,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028413250,MESON,COLLECT,STORE,FALABELLA CONCEPCIÃ“N,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028416088,MESON,COLLECT,STORE,FALABELLA VIÃ‘A DEL MAR,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028420089,MESON,COLLECT,STORE,FALABELLA ELECTROHOGAR,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028000559,DATE_RANGE,HOME_DELIVERY,SELLER,VKCHAMPION CLGSC-SC63D61D471F12A,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028434071,MESON,COLLECT,STORE,FALABELLA ARAUCO MAIPÃš,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028432156,MESON,COLLECT,STORE,FALABELLA VIÃ‘A DEL MAR,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028408507,MESON,COLLECT,STORE,FALABELLA ELECTROHOGAR,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028000861,DATE_RANGE,HOME_DELIVERY,SELLER,MACHINE TOY DIGITAL CLGSC-SC80413455A4DC5,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028000481,DATE_RANGE,HOME_DELIVERY,SELLER,ZOOMBIGDEALGSC-SCE6504B47E7138,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,225.02,70.0,9960,35,False,False,False,True,0.7576430976430977
FOFCL000028424354,MESON,COLLECT,STORE,FALABELLA COSTANERA CENTER,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028417554,MESON,COLLECT,STORE,FALABELLA PLAZA NORTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028000794,DATE_RANGE,HOME_DELIVERY,SELLER,COOLCLUB CLGSC-SC1F96D513013BD,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028408275,REGULAR,HOME_DELIVERY,SELLER,BLUEDREAMERGSC-SCFFA735C9B880B,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,25.17,8.0,660,30,False,False,False,True,0.7402941176470589
FOFCL000028413783,MESON,COLLECT,SELLER,ELLESSE CHILEGSC-SCFDAFB9C940FBC,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,1.0769230769230769
